fix_key,content_hash,model,prompt_version,ai_found,ai_analyzed,ai_authored,ai_tooling,mentioned_only,vendor,disclosure_form,confidence,rationale
remove useless pointer update in statsshmeminit(),a5f2de063e5635e4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless pstrdup() calls.,046cf3d7810117d3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless pstrdups in untransformreloptions,22ac846add92fab1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless range checks on int8 sequences,102096e3967108a3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless self-joins,f4b8ec36ba736a14,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless sha256 initialization when not using backup manifests,8f3bd758212c20ee,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless store to local variable,002707619123b694,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless tests for truncate on foreign tables,ee46dc982d7d6120,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless unconstify,7e01bccc9e6e9507,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless unconstify() call,d3ee7a2a45afdbaa,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless variable stores,80b725706b2e148e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless variable.,895d2096dbef2170,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless/confusing const qualifiers,7d5b3e19bdd2488f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove useless/superfluous datum conversions,29aacb8a694a447a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove uses of assertvariableisoftype() obsoleted by f2b73c8,bf264cff90bab7c8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove uses of memorycontextcontains in nodeagg.c and nodewindowagg.c.,8989db677faca3e1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove uses of popcount builtins.,33ffb43bcedc21a4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove uses of register due to incompatibility with c++17 and up,73e65aa6c11254c6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove vacuum_defer_cleanup_age,315c1d777a98e595,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove vacuumdb --analyze-in-stages from pg_upgrade tests,3d918e259fade443,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove value node struct,18b4274fcd743a53,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"remove variable ""concurrent"" from reindexstmt",e30e3d67134ac1a6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove various duplicated words,c271bda2edb81b22,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove various unnecessary (char *) casts,a6fe9087890b294b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove volatile qualifiers from pg_stat_statements.c.,c0dceafe3dfcccaa,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove waiteventcustomcounterdata.,7497c77e62bcee0f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove waitpmresult enum in pg_createsubscriber,edf700f50edf4647,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove wal page header flag xlp_bkp_removable,23472b8f3da35296,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove wal_sync_method=fsync_writethrough on windows.,b4bf01df5dc5e937,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove walcompressionmethod in favor of pg_compress_algorithm,97a084f391158703,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove warning message from brin_desummarize_range,675af0b94d81d900,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove whitespace in comment of pg_stat_statements.c,72ab9c17eba37e49,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove workarounds against repeat typedefs,6c5c565c93eed582,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove workarounds for avoiding [u]int64_format in translatable strings.,135b00c8ec503e7b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove working test that was supposed to fail,d805041da7fe64b7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove xlog_heap2_visible entirely,4be40a274a0c75cc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove xlogctl->ckptfullxid.,16a39d3e1bb77cf7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove xlogfileinit() ability to skip controlfilelock.,e76010e1dbb1a989,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove xlogfileinit() ability to unlink a pre-existing file.,b2a60002fd5e7278,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove xloginsert.h from xlog.h,aa1cd27f155d1caa,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"remove, from stable branches, the new assertion of no pg_dump oid sort.",07bcab9329a59f29,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
remove_rel_from_query() must clean up placeholdervar.phrels fields.,e65144eeab823653,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename ""enum blacklist"" to ""uncommitted enums"".",0cd43df6ae816bdb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename ""fast"" and ""slow"" popcount functions.",7b0415150b891d31,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename ""gss_accept_deleg"" to ""gss_accept_delegation"".",45f75ada00375905,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename ""hash_mem"" local variable.",4d4b39d34e3514cd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename 005_login_trigger.pl to 006_login_trigger.pl,98f44ff961b6aa9e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename a node field for clarity,b58c34eea0a9a2f1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename a nonterminal used in sql/json grammar,08d5f243df38faf7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename a parse node to be more general,c142ce51abd75a90,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename alloc/free functions in reorderbuffer.c,53a3a68ee06f253e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename alter constraint enforceability related functions,d75ac05f76147f9b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename amcancrosscompare,e95b4578cf05d698,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename and relocate freeze plan dedup routines.,566a72a55efae11a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename another ""hash_mem"" local variable.",0cb8deddeecae600,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename apply_at to apply_agg_at for clarity,21978c77dde10a97,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename argument in pg_get_process_memory_contexts().,c1722700475fdd8f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename argument of _outvalue(),395432036941626c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename assertvariableisoftype to staticassertvariableisoftype,a7d8403ce0bb38d4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename backup_compression.{c,h} to compression.{c,h}",2e76cf3dfdabe34d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename bbstreamer to astreamer.,eb9a3a0e9c416c2c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename bufferaccessstrategydata.ring_size to nbuffers,ea454f88e4e7dc72,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename bufferpin wait event class to buffer,aa0275e231145cf2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename c23 keyword,9d27b1e51bfacb2a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename cachedplantype to plannedstmtorigin for plannedstmt,08d00c24c13d2826,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename checkpoint_flush_all to checkpoint_flush_unlogged.,2c027d4684435787,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename checkpoint_immediate to checkpoint_fast.,e0549c0a36d1d194,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename cluster.c to repack.c (and corresponding .h),864f34a1dd911f45,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename column slotsync_skip_at to slotsync_last_skip.,be43d86e26b00ffd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename compat_options_client to compat_options_other.,77f5e21e78f10908,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename configure.in to configure.ac,c79fc69883f04f03,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename contrib module basic_archive to basic_wal_module,fb71f5f1bb290246,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename copy option from save_error_to to on_error,8fbbc909f4945412,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename create_function_n test scripts for clarity.,a5456c39bcba61ef,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename cryptohashes.c to cryptohashfuncs.c,fc5503423455b657,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename debug_invalidate_system_caches_always to debug_discard_caches.,2c14e0c9cf772a8f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename default roles to predefined roles,566032667e94c223,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename delaychkpt to delaychkptflags.,6ccccd44888c72a0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename emitwarningsonplaceholders() to markgucprefixreserved().,96daa9ee040a52f1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename enable_incrementalsort for clarity,bfb4c69f90d3a0be,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename enum labels of pg_locale_strategy,b21dbad2cec774ef,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename evt cache hash to make context name unique,d568f291708a317a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename execaggtransreparent, and improve its documentation.",3cfd18523c027eb1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename exists-to-any converted subplan to exists_to_any,3fe64959ff8e15e6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename field ""relkind"" to ""objtype"" for ctas and alter table nodes",7698166f3a0c4057,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename fields in pgstat structures for functions and relations,2a7c7d4107e5b96a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename find_em_expr_usable_for_sorting_rel.,dd7f3b9892a7df12,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename force_parallel_mode to debug_parallel_query,f11789c08593542d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename functions to avoid future conflicts,ad52521dfe5dcbf0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename gist stratnum support function,0e1b8b7379e75e18,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename gisttranslatestratnum() to gisttranslatecomparetype(),f14157efbeba8fe5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename global variable backing dsa area,3b3be3dd66f102d6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename grammar nonterminal to simplify reuse,26128da664f95988,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename guc logical_decoding_mode to logical_replication_mode.,45866feae7b9845c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename heapam_index_fetch_tuple argument for clarity.,4f15c5e0317731de,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename hook functions for debug_io_direct to match variable name.,76bcfe19517589d0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename i/o timing statistics columns to shared_blk_{read|write}_time,8ce5afa160321f13,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename index ""abc"" in aggregates.sql",1c5d36de053c4c02,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename injection point for invalidation messages at end of transaction,316fb553cd029060,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename injection points used in aio tests,96931d5c41a2bd39,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename io_direct to debug_io_direct.,dde7052794c3966f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"rename jsonispredicate.value_type, fix json backend/nodes/ infrastructure.",233173813426906c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename jsonmanifestparsecontext callbacks.,4a6d5e788779d28f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename jsonpath method arg tokens,a91e65f99f3f4703,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename libpq test programs with libpq_ prefix,4a94ae3b9dbf9d59,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename libpq trace internal functions,35efe92aff81e43c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename log_lock_failure guc to log_lock_failures for consistency.,0b7b5b8ab2668176,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename logical_rep_msg_stream_end to logical_rep_msg_stream_stop.,132a3f8fdb6da12a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename logical_replication_mode to debug_logical_replication_streaming,5d5849801458d0dd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename lvrelstate vm-related logging counters,e0337856d9860e5f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename lvrelstate->frozen_pages,01437a1037adb630,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename macro related to pg_backup_stop(),7e3e3f672e6bef8e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename max_named_tranches to max_user_defined_tranches,2d4a5008d35488f2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename nbtree split redo routine variables.,9d8c858d8154a8dc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename nodetag of exprstate,465aa4e3be649f21,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
rename object in test to avoid conflict,2eb853c9cefa15ad,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
